,Leg,Leg Value,Throw-in,Value Home,Value Away,Throw Home,Throw Away,Player Home,Player Away,Prev Leg Value,Home Score,Away Score,Prev Home Score,Prev Away Score,Leg Winner,First
905,5,2-3,,178,226,140,0,Littler L.,Dobey C.,2-2,2,3,2,2,Away,False
906,6,2-3,,178,126,0,100,Littler L.,Dobey C.,2-2,2,3,2,2,Away,False
907,7,2-3,,120,126,58,0,Littler L.,Dobey C.,2-2,2,3,2,2,Away,False
908,8,2-3,,120,25,0,101,Littler L.,Dobey C.,9-10,2,3,9,10,Draw,False
909,9,2-3,,20,25,100,0,Littler L.,Dobey C.,9-9,2,3,9,9,Draw,False
910,0,3-3,,404,501,97,0,Littler L.,Dobey C.,2-3,3,3,2,3,Home,True
911,1,3-3,,404,405,0,96,Littler L.,Dobey C.,2-3,3,3,2,3,Home,False
912,2,3-3,,304,405,100,0,Littler L.,Dobey C.,2-3,3,3,2,3,Home,False
913,3,3-3,,304,265,0,140,Littler L.,Dobey C.,2-3,3,3,2,3,Home,False
914,4,3-3,,183,265,121,0,Littler L.,Dobey C.,2-3,3,3,2,3,Home,False
915,5,3-3,,183,217,0,48,Littler L.,Dobey C.,2-3,3,3,2,3,Home,False
916,6,3-3,,138,217,45,0,Littler L.,Dobey C.,2-3,3,3,2,3,Home,False
917,7,3-3,,138,120,0,97,Littler L.,Dobey C.,2-3,3,3,2,3,Home,False
918,0,4-3,VERLORENER ANWURF Away,501,420,0,81,Littler L.,Dobey C.,3-3,4,3,3,3,Home,True
919,1,4-3,VERLORENER ANWURF Away,416,420,85,0,Littler L.,Dobey C.,3-3,4,3,3,3,Home,False
920,2,4-3,VERLORENER ANWURF Away,416,354,0,66,Littler L.,Dobey C.,3-3,4,3,3,3,Home,False
921,3,4-3,VERLORENER ANWURF Away,316,354,100,0,Littler L.,Dobey C.,3-3,4,3,3,3,Home,False
922,4,4-3,VERLORENER ANWURF Away,316,262,0,92,Littler L.,Dobey C.,3-3,4,3,3,3,Home,False
923,5,4-3,VERLORENER ANWURF Away,258,262,58,0,Littler L.,Dobey C.,3-3,4,3,3,3,Home,False
924,6,4-3,VERLORENER ANWURF Away,258,203,0,59,Littler L.,Dobey C.,3-3,4,3,3,3,Home,False
925,7,4-3,VERLORENER ANWURF Away,158,203,100,0,Littler L.,Dobey C.,3-3,4,3,3,3,Home,False
926,8,4-3,VERLORENER ANWURF Away,158,110,0,93,Littler L.,Dobey C.,2-3,4,3,2,3,Home,False
927,9,4-3,VERLORENER ANWURF Away,62,110,96,0,Littler L.,Dobey C.,2-3,4,3,2,3,Home,False
928,10,4-3,VERLORENER ANWURF Away,62,32,0,78,Littler L.,Dobey C.,9-9,4,3,9,9,Draw,False
929,0,5-3,,321,501,180,0,Littler L.,Dobey C.,4-3,5,3,4,3,Home,True
930,1,5-3,,321,361,0,140,Littler L.,Dobey C.,4-3,5,3,4,3,Home,False
931,2,5-3,,141,361,180,0,Littler L.,Dobey C.,4-3,5,3,4,3,Home,False
932,3,5-3,,141,266,0,95,Littler L.,Dobey C.,4-3,5,3,4,3,Home,False
933,4,5-3,,46,266,95,0,Littler L.,Dobey C.,4-3,5,3,4,3,Home,False
934,5,5-3,,46,141,0,125,Littler L.,Dobey C.,4-3,5,3,4,3,Home,False
935,0,5-4,,501,321,0,180,Littler L.,Dobey C.,5-3,5,4,5,3,Away,True
936,1,5-4,,361,321,140,0,Littler L.,Dobey C.,5-3,5,4,5,3,Away,False
937,2,5-4,,361,141,0,180,Littler L.,Dobey C.,5-3,5,4,5,3,Away,False
938,3,5-4,,261,141,100,0,Littler L.,Dobey C.,5-3,5,4,5,3,Away,False
939,4,5-4,,261,52,0,89,Littler L.,Dobey C.,5-3,5,4,5,3,Away,False
940,5,5-4,,170,52,91,0,Littler L.,Dobey C.,5-3,5,4,5,3,Away,False
941,0,6-4,,366,501,135,0,Littler L.,Dobey C.,5-4,6,4,5,4,Home,True
942,1,6-4,,366,410,0,91,Littler L.,Dobey C.,5-4,6,4,5,4,Home,False
943,2,6-4,,186,410,180,0,Littler L.,Dobey C.,5-4,6,4,5,4,Home,False
944,3,6-4,,186,270,0,140,Littler L.,Dobey C.,5-4,6,4,5,4,Home,False
945,4,6-4,,52,270,134,0,Littler L.,Dobey C.,5-4,6,4,5,4,Home,False
946,5,6-4,,52,210,0,60,Littler L.,Dobey C.,5-4,6,4,5,4,Home,False
947,6,6-4,,20,210,32,0,Littler L.,Dobey C.,4-3,6,4,4,3,Home,False
948,7,6-4,,20,114,0,96,Littler L.,Dobey C.,4-3,6,4,4,3,Home,False
949,0,6-5,,501,409,0,92,Littler L.,Dobey C.,6-4,6,5,6,4,Away,True
950,1,6-5,,441,409,60,0,Littler L.,Dobey C.,6-4,6,5,6,4,Away,False
951,2,6-5,,441,229,0,180,Littler L.,Dobey C.,6-4,6,5,6,4,Away,False
952,3,6-5,,350,229,91,0,Littler L.,Dobey C.,6-4,6,5,6,4,Away,False
953,4,6-5,,350,89,0,140,Littler L.,Dobey C.,6-4,6,5,6,4,Away,False
954,5,6-5,,210,89,140,0,Littler L.,Dobey C.,6-4,6,5,6,4,Away,False
955,6,6-5,,210,54,0,35,Littler L.,Dobey C.,6-4,6,5,6,4,Away,False
956,7,6-5,,110,54,100,0,Littler L.,Dobey C.,6-4,6,5,6,4,Away,False
957,0,7-5,,404,501,97,0,Littler L.,Dobey C.,6-5,7,5,6,5,Home,True
958,1,7-5,,404,441,0,60,Littler L.,Dobey C.,6-5,7,5,6,5,Home,False
959,2,7-5,,304,441,100,0,Littler L.,Dobey C.,6-5,7,5,6,5,Home,False
960,3,7-5,,304,348,0,93,Littler L.,Dobey C.,6-5,7,5,6,5,Home,False
961,4,7-5,,124,348,180,0,Littler L.,Dobey C.,6-5,7,5,6,5,Home,False
962,5,7-5,,124,214,0,134,Littler L.,Dobey C.,6-5,7,5,6,5,Home,False
963,6,7-5,,40,214,84,0,Littler L.,Dobey C.,6-5,7,5,6,5,Home,False
964,7,7-5,,40,125,0,89,Littler L.,Dobey C.,6-5,7,5,6,5,Home,False
965,0,8-5,VERLORENER ANWURF Away,501,361,0,140,Littler L.,Dobey C.,7-5,8,5,7,5,Home,True
966,1,8-5,VERLORENER ANWURF Away,321,361,180,0,Littler L.,Dobey C.,7-5,8,5,7,5,Home,False
967,2,8-5,VERLORENER ANWURF Away,321,264,0,97,Littler L.,Dobey C.,7-5,8,5,7,5,Home,False
968,3,8-5,VERLORENER ANWURF Away,181,264,140,0,Littler L.,Dobey C.,7-5,8,5,7,5,Home,False
969,4,8-5,VERLORENER ANWURF Away,181,164,0,100,Littler L.,Dobey C.,7-5,8,5,7,5,Home,False
970,5,8-5,VERLORENER ANWURF Away,124,164,57,0,Littler L.,Dobey C.,7-5,8,5,7,5,Home,False
971,6,8-5,VERLORENER ANWURF Away,124,75,0,89,Littler L.,Dobey C.,7-5,8,5,7,5,Home,False
972,7,8-5,VERLORENER ANWURF Away,32,75,92,0,Littler L.,Dobey C.,7-5,8,5,7,5,Home,False
973,8,8-5,VERLORENER ANWURF Away,32,40,0,35,Littler L.,Dobey C.,4-3,8,5,4,3,Home,False
974,0,8-6,VERLORENER ANWURF Home,360,501,141,0,Littler L.,Dobey C.,8-5,8,6,8,5,Away,True
975,1,8-6,VERLORENER ANWURF Home,360,405,0,96,Littler L.,Dobey C.,8-5,8,6,8,5,Away,False
976,2,8-6,VERLORENER ANWURF Home,220,405,140,0,Littler L.,Dobey C.,8-5,8,6,8,5,Away,False
977,3,8-6,VERLORENER ANWURF Home,220,225,0,180,Littler L.,Dobey C.,8-5,8,6,8,5,Away,False
978,4,8-6,VERLORENER ANWURF Home,86,225,134,0,Littler L.,Dobey C.,8-5,8,6,8,5,Away,False
979,5,8-6,VERLORENER ANWURF Home,86,45,0,180,Littler L.,Dobey C.,8-5,8,6,8,5,Away,False
980,6,8-6,VERLORENER ANWURF Home,32,45,54,0,Littler L.,Dobey C.,8-5,8,6,8,5,Away,False
981,7,8-6,VERLORENER ANWURF Home,32,8,0,37,Littler L.,Dobey C.,8-5,8,6,8,5,Away,False
982,8,8-6,VERLORENER ANWURF Home,32,8,0,0,Littler L.,Dobey C.,8-5,8,6,8,5,Away,False
983,0,8-7,,501,370,0,131,Littler L.,Dobey C.,8-6,8,7,8,6,Away,True
984,1,8-7,,401,370,100,0,Littler L.,Dobey C.,8-6,8,7,8,6,Away,False
985,2,8-7,,401,190,0,180,Littler L.,Dobey C.,8-6,8,7,8,6,Away,False
986,3,8-7,,221,190,180,0,Littler L.,Dobey C.,8-6,8,7,8,6,Away,False
987,4,8-7,,221,94,0,96,Littler L.,Dobey C.,8-6,8,7,8,6,Away,False
988,5,8-7,,164,94,57,0,Littler L.,Dobey C.,8-6,8,7,8,6,Away,False
989,6,8-7,,164,10,0,84,Littler L.,Dobey C.,8-6,8,7,8,6,Away,False
990,7,8-7,,118,10,46,0,Littler L.,Dobey C.,8-6,8,7,8,6,Away,False
991,0,9-7,,367,501,134,0,Littler L.,Dobey C.,8-7,9,7,8,7,Home,True
992,1,9-7,,367,361,0,140,Littler L.,Dobey C.,8-7,9,7,8,7,Home,False
993,2,9-7,,307,361,60,0,Littler L.,Dobey C.,8-7,9,7,8,7,Home,False
994,3,9-7,,307,221,0,140,Littler L.,Dobey C.,8-7,9,7,8,7,Home,False
995,4,9-7,,222,221,85,0,Littler L.,Dobey C.,8-7,9,7,8,7,Home,False
996,5,9-7,,222,81,0,140,Littler L.,Dobey C.,8-7,9,7,8,7,Home,False
997,6,9-7,,48,81,174,0,Littler L.,Dobey C.,8-7,9,7,8,7,Home,False
998,7,9-7,,48,49,0,32,Littler L.,Dobey C.,8-7,9,7,8,7,Home,False
999,0,10-7,VERLORENER ANWURF Away,501,405,0,96,Littler L.,Dobey C.,9-7,10,7,9,7,Home,True
1000,1,10-7,VERLORENER ANWURF Away,321,405,180,0,Littler L.,Dobey C.,9-7,10,7,9,7,Home,False
1001,2,10-7,VERLORENER ANWURF Away,321,265,0,140,Littler L.,Dobey C.,9-7,10,7,9,7,Home,False
1002,3,10-7,VERLORENER ANWURF Away,141,265,180,0,Littler L.,Dobey C.,9-7,10,7,9,7,Home,False
1003,4,10-7,VERLORENER ANWURF Away,141,224,0,41,Littler L.,Dobey C.,9-7,10,7,9,7,Home,False
1004,5,10-7,VERLORENER ANWURF Away,40,224,101,0,Littler L.,Dobey C.,9-7,10,7,9,7,Home,False
1005,6,10-7,VERLORENER ANWURF Away,40,170,0,54,Littler L.,Dobey C.,9-7,10,7,9,7,Home,False
1006,7,10-7,VERLORENER ANWURF Away,20,170,20,0,Littler L.,Dobey C.,9-7,10,7,9,7,Home,False
1007,8,10-7,VERLORENER ANWURF Away,20,128,0,42,Littler L.,Dobey C.,8-6,10,7,8,6,Home,False
1008,0,1-0,,446,501,55,0,Smith M.,Nijman W.,10-7,1,0,10,7,Draw,True
1009,1,1-0,,446,443,0,58,Smith M.,Nijman W.,10-7,1,0,10,7,Draw,False
1010,2,1-0,,346,443,100,0,Smith M.,Nijman W.,10-7,1,0,10,7,Draw,False
1011,3,1-0,,346,263,0,180,Smith M.,Nijman W.,10-7,1,0,10,7,Draw,False
1012,4,1-0,,248,263,98,0,Smith M.,Nijman W.,10-7,1,0,10,7,Draw,False
1013,5,1-0,,248,167,0,96,Smith M.,Nijman W.,10-7,1,0,10,7,Draw,False
1014,6,1-0,,148,167,100,0,Smith M.,Nijman W.,10-7,1,0,10,7,Draw,False
1015,7,1-0,,148,109,0,58,Smith M.,Nijman W.,10-7,1,0,10,7,Draw,False
1016,8,1-0,,16,109,132,0,Smith M.,Nijman W.,10-7,1,0,10,7,Draw,False
1017,9,1-0,,16,16,0,93,Smith M.,Nijman W.,4-3,1,0,4,3,Draw,False
1018,0,2-0,VERLORENER ANWURF Away,501,401,0,100,Smith M.,Nijman W.,1-0,2,0,1,0,Home,True
1019,1,2-0,VERLORENER ANWURF Away,414,401,87,0,Smith M.,Nijman W.,1-0,2,0,1,0,Home,False
1020,2,2-0,VERLORENER ANWURF Away,414,341,0,60,Smith M.,Nijman W.,1-0,2,0,1,0,Home,False
1021,3,2-0,VERLORENER ANWURF Away,280,341,134,0,Smith M.,Nijman W.,1-0,2,0,1,0,Home,False
1022,4,2-0,VERLORENER ANWURF Away,280,281,0,60,Smith M.,Nijman W.,1-0,2,0,1,0,Home,False
1023,5,2-0,VERLORENER ANWURF Away,190,281,90,0,Smith M.,Nijman W.,1-0,2,0,1,0,Home,False
1024,6,2-0,VERLORENER ANWURF Away,190,185,0,96,Smith M.,Nijman W.,1-0,2,0,1,0,Home,False
1025,7,2-0,VERLORENER ANWURF Away,90,185,100,0,Smith M.,Nijman W.,1-0,2,0,1,0,Home,False
1026,8,2-0,VERLORENER ANWURF Away,90,85,0,100,Smith M.,Nijman W.,1-0,2,0,1,0,Home,False
1027,9,2-0,VERLORENER ANWURF Away,25,85,65,0,Smith M.,Nijman W.,1-0,2,0,1,0,Home,False
1028,10,2-0,VERLORENER ANWURF Away,25,25,0,60,Smith M.,Nijman W.,4-3,2,0,4,3,Draw,False
1029,0,3-0,,420,501,81,0,Smith M.,Nijman W.,2-0,3,0,2,0,Home,True
1030,1,3-0,,420,376,0,125,Smith M.,Nijman W.,2-0,3,0,2,0,Home,False
1031,2,3-0,,360,376,60,0,Smith M.,Nijman W.,2-0,3,0,2,0,Home,False
1032,3,3-0,,360,202,0,174,Smith M.,Nijman W.,2-0,3,0,2,0,Home,False
1033,4,3-0,,220,202,140,0,Smith M.,Nijman W.,2-0,3,0,2,0,Home,False
1034,5,3-0,,220,144,0,58,Smith M.,Nijman W.,2-0,3,0,2,0,Home,False
1035,6,3-0,,170,144,50,0,Smith M.,Nijman W.,2-0,3,0,2,0,Home,False
1036,7,3-0,,170,44,0,100,Smith M.,Nijman W.,2-0,3,0,2,0,Home,False
1037,8,3-0,,108,44,62,0,Smith M.,Nijman W.,2-0,3,0,2,0,Home,False
1038,9,3-0,,108,16,0,28,Smith M.,Nijman W.,2-0,3,0,2,0,Home,False
1039,0,3-1,,501,424,0,77,Smith M.,Nijman W.,3-0,3,1,3,0,Away,True
1040,1,3-1,,444,424,57,0,Smith M.,Nijman W.,3-0,3,1,3,0,Away,False
1041,2,3-1,,444,284,0,140,Smith M.,Nijman W.,3-0,3,1,3,0,Away,False
1042,3,3-1,,346,284,98,0,Smith M.,Nijman W.,3-0,3,1,3,0,Away,False
1043,4,3-1,,346,150,0,134,Smith M.,Nijman W.,3-0,3,1,3,0,Away,False
1044,5,3-1,,246,150,100,0,Smith M.,Nijman W.,3-0,3,1,3,0,Away,False
1045,6,3-1,,246,52,0,98,Smith M.,Nijman W.,3-0,3,1,3,0,Away,False
1046,7,3-1,,106,52,140,0,Smith M.,Nijman W.,3-0,3,1,3,0,Away,False
1047,8,3-1,,106,32,0,20,Smith M.,Nijman W.,3-0,3,1,3,0,Away,False
1048,9,3-1,,16,32,90,0,Smith M.,Nijman W.,3-0,3,1,3,0,Away,False
1049,0,3-2,VERLORENER ANWURF Home,456,501,45,0,Smith M.,Nijman W.,3-1,3,2,3,1,Away,True
1050,1,3-2,VERLORENER ANWURF Home,456,403,0,98,Smith M.,Nijman W.,3-1,3,2,3,1,Away,False
1051,2,3-2,VERLORENER ANWURF Home,356,403,100,0,Smith M.,Nijman W.,3-1,3,2,3,1,Away,False
1052,3,3-2,VERLORENER ANWURF Home,356,303,0,100,Smith M.,Nijman W.,3-1,3,2,3,1,Away,False
1053,4,3-2,VERLORENER ANWURF Home,261,303,95,0,Smith M.,Nijman W.,3-1,3,2,3,1,Away,False
1054,5,3-2,VERLORENER ANWURF Home,261,170,0,133,Smith M.,Nijman W.,3-1,3,2,3,1,Away,False
1055,6,3-2,VERLORENER ANWURF Home,121,170,140,0,Smith M.,Nijman W.,3-1,3,2,3,1,Away,False
1056,7,3-2,VERLORENER ANWURF Home,121,74,0,96,Smith M.,Nijman W.,3-1,3,2,3,1,Away,False
1057,8,3-2,VERLORENER ANWURF Home,25,74,96,0,Smith M.,Nijman W.,3-1,3,2,3,1,Away,False
1058,0,3-3,,501,321,0,180,Smith M.,Nijman W.,3-2,3,3,3,2,Away,True
1059,1,3-3,,361,321,140,0,Smith M.,Nijman W.,3-2,3,3,3,2,Away,False
1060,2,3-3,,361,240,0,81,Smith M.,Nijman W.,3-2,3,3,3,2,Away,False
1061,3,3-3,,268,240,93,0,Smith M.,Nijman W.,3-2,3,3,3,2,Away,False
1062,4,3-3,,210,80,58,160,Smith M.,Nijman W.,3-2,3,3,3,2,Away,False
1063,5,3-3,,90,80,120,0,Smith M.,Nijman W.,3-2,3,3,3,2,Away,False
1064,0,3-4,VERLORENER ANWURF Home,441,501,60,0,Smith M.,Nijman W.,3-3,3,4,3,3,Away,True
1065,1,3-4,VERLORENER ANWURF Home,441,401,0,100,Smith M.,Nijman W.,3-3,3,4,3,3,Away,False
1066,2,3-4,VERLORENER ANWURF Home,381,401,60,0,Smith M.,Nijman W.,3-3,3,4,3,3,Away,False
1067,3,3-4,VERLORENER ANWURF Home,381,261,0,140,Smith M.,Nijman W.,3-3,3,4,3,3,Away,False
1068,4,3-4,VERLORENER ANWURF Home,291,261,90,0,Smith M.,Nijman W.,3-3,3,4,3,3,Away,False
1069,5,3-4,VERLORENER ANWURF Home,291,176,0,85,Smith M.,Nijman W.,3-3,3,4,3,3,Away,False
1070,6,3-4,VERLORENER ANWURF Home,151,176,140,0,Smith M.,Nijman W.,3-2,3,4,3,2,Away,False
1071,7,3-4,VERLORENER ANWURF Home,151,79,0,97,Smith M.,Nijman W.,3-2,3,4,3,2,Away,False
1072,8,3-4,VERLORENER ANWURF Home,70,79,81,0,Smith M.,Nijman W.,3-2,3,4,3,2,Away,False
1073,0,3-5,,501,361,0,140,Smith M.,Nijman W.,3-4,3,5,3,4,Away,True
1074,1,3-5,,401,361,100,0,Smith M.,Nijman W.,3-4,3,5,3,4,Away,False
1075,2,3-5,,401,320,0,41,Smith M.,Nijman W.,3-4,3,5,3,4,Away,False
1076,3,3-5,,317,320,84,0,Smith M.,Nijman W.,3-4,3,5,3,4,Away,False
1077,4,3-5,,260,46,57,274,Smith M.,Nijman W.,3-4,3,5,3,4,Away,False
1078,5,3-5,,200,46,60,0,Smith M.,Nijman W.,3-4,3,5,3,4,Away,False
1079,0,4-5,,401,501,100,0,Smith M.,Nijman W.,3-5,4,5,3,5,Home,True
1080,1,4-5,,401,405,0,96,Smith M.,Nijman W.,3-5,4,5,3,5,Home,False
1081,2,4-5,,318,405,83,0,Smith M.,Nijman W.,3-5,4,5,3,5,Home,False
1082,3,4-5,,318,305,0,100,Smith M.,Nijman W.,3-5,4,5,3,5,Home,False
1083,4,4-5,,260,305,58,0,Smith M.,Nijman W.,3-5,4,5,3,5,Home,False
1084,5,4-5,,260,222,0,83,Smith M.,Nijman W.,3-5,4,5,3,5,Home,False
1085,6,4-5,,179,222,81,0,Smith M.,Nijman W.,3-4,4,5,3,4,Home,False
1086,7,4-5,,179,124,0,98,Smith M.,Nijman W.,3-4,4,5,3,4,Home,False
1087,8,4-5,,80,124,99,0,Smith M.,Nijman W.,3-4,4,5,3,4,Home,False
1088,9,4-5,,80,25,0,99,Smith M.,Nijman W.,3-1,4,5,3,1,Home,False
1089,10,4-5,,20,25,60,0,Smith M.,Nijman W.,2-0,4,5,2,0,Home,False
1090,11,4-5,,20,8,0,17,Smith M.,Nijman W.,4-7,4,5,4,7,Draw,False
1091,0,5-5,VERLORENER ANWURF Away,501,453,0,48,Smith M.,Nijman W.,4-5,5,5,4,5,Home,True
1092,1,5-5,VERLORENER ANWURF Away,408,453,93,0,Smith M.,Nijman W.,4-5,5,5,4,5,Home,False
1093,2,5-5,VERLORENER ANWURF Away,408,353,0,100,Smith M.,Nijman W.,4-5,5,5,4,5,Home,False
1094,3,5-5,VERLORENER ANWURF Away,312,353,96,0,Smith M.,Nijman W.,4-5,5,5,4,5,Home,False
1095,4,5-5,VERLORENER ANWURF Away,312,295,0,58,Smith M.,Nijman W.,4-5,5,5,4,5,Home,False
1096,5,5-5,VERLORENER ANWURF Away,172,295,140,0,Smith M.,Nijman W.,4-5,5,5,4,5,Home,False
1097,6,5-5,VERLORENER ANWURF Away,172,235,0,60,Smith M.,Nijman W.,4-5,5,5,4,5,Home,False
1098,7,5-5,VERLORENER ANWURF Away,112,235,60,0,Smith M.,Nijman W.,4-5,5,5,4,5,Home,False
1099,8,5-5,VERLORENER ANWURF Away,112,145,0,90,Smith M.,Nijman W.,4-5,5,5,4,5,Home,False
1100,0,6-5,,444,501,57,0,Smith M.,Nijman W.,5-5,6,5,5,5,Home,True
1101,1,6-5,,444,416,0,85,Smith M.,Nijman W.,5-5,6,5,5,5,Home,False
1102,2,6-5,,346,416,98,0,Smith M.,Nijman W.,5-5,6,5,5,5,Home,False
1103,3,6-5,,346,316,0,100,Smith M.,Nijman W.,5-5,6,5,5,5,Home,False
1104,4,6-5,,306,316,40,0,Smith M.,Nijman W.,5-5,6,5,5,5,Home,False
1105,5,6-5,,306,216,0,100,Smith M.,Nijman W.,5-5,6,5,5,5,Home,False
1106,6,6-5,,170,216,136,0,Smith M.,Nijman W.,5-5,6,5,5,5,Home,False
1107,7,6-5,,170,36,0,180,Smith M.,Nijman W.,5-5,6,5,5,5,Home,False
1108,8,6-5,,40,36,130,0,Smith M.,Nijman W.,5-5,6,5,5,5,Home,False
1109,9,6-5,,40,18,0,18,Smith M.,Nijman W.,4-5,6,5,4,5,Home,False
1110,0,1-0,,401,501,100,0,Cross R.,Doets K.,6-5,1,0,6,5,Draw,True
1111,1,1-0,,401,401,0,100,Cross R.,Doets K.,6-5,1,0,6,5,Draw,False
1112,2,1-0,,261,401,140,0,Cross R.,Doets K.,6-5,1,0,6,5,Draw,False
1113,3,1-0,,261,261,0,140,Cross R.,Doets K.,6-5,1,0,6,5,Draw,False
1114,4,1-0,,121,261,140,0,Cross R.,Doets K.,6-5,1,0,6,5,Draw,False
1115,5,1-0,,121,176,0,85,Cross R.,Doets K.,6-5,1,0,6,5,Draw,False
1116,6,1-0,,32,176,89,0,Cross R.,Doets K.,6-5,1,0,6,5,Draw,False
1117,7,1-0,,32,91,0,85,Cross R.,Doets K.,6-5,1,0,6,5,Draw,False
1118,0,1-1,,501,401,0,100,Cross R.,Doets K.,1-0,1,1,1,0,Away,True
1119,1,1-1,,420,401,81,0,Cross R.,Doets K.,1-0,1,1,1,0,Away,False
1120,2,1-1,,420,221,0,180,Cross R.,Doets K.,1-0,1,1,1,0,Away,False
1121,3,1-1,,327,221,93,0,Cross R.,Doets K.,1-0,1,1,1,0,Away,False
1122,4,1-1,,327,87,0,134,Cross R.,Doets K.,1-0,1,1,1,0,Away,False
1123,5,1-1,,150,87,177,0,Cross R.,Doets K.,1-0,1,1,1,0,Away,False
1124,6,1-1,,150,10,0,77,Cross R.,Doets K.,1-0,1,1,1,0,Away,False
1125,7,1-1,,62,10,88,0,Cross R.,Doets K.,1-0,1,1,1,0,Away,False
1126,0,2-1,,361,501,140,0,Cross R.,Doets K.,1-1,2,1,1,1,Home,True
1127,1,2-1,,361,441,0,60,Cross R.,Doets K.,1-1,2,1,1,1,Home,False
1128,2,2-1,,265,441,96,0,Cross R.,Doets K.,1-1,2,1,1,1,Home,False
1129,3,2-1,,265,396,0,45,Cross R.,Doets K.,1-1,2,1,1,1,Home,False
1130,4,2-1,,208,396,57,0,Cross R.,Doets K.,1-1,2,1,1,1,Home,False
1131,5,2-1,,208,262,0,134,Cross R.,Doets K.,1-1,2,1,1,1,Home,False
1132,6,2-1,,113,262,95,0,Cross R.,Doets K.,1-1,2,1,1,1,Home,False
1133,7,2-1,,113,134,0,128,Cross R.,Doets K.,1-1,2,1,1,1,Home,False
1134,8,2-1,,20,134,93,0,Cross R.,Doets K.,6-5,2,1,6,5,Draw,False
1135,9,2-1,,20,40,0,94,Cross R.,Doets K.,6-5,2,1,6,5,Draw,False
1136,0,2-2,,501,443,0,58,Cross R.,Doets K.,2-1,2,2,2,1,Away,True
1137,1,2-2,,402,443,99,0,Cross R.,Doets K.,2-1,2,2,2,1,Away,False
1138,2,2-2,,402,384,0,59,Cross R.,Doets K.,2-1,2,2,2,1,Away,False
1139,3,2-2,,287,384,115,0,Cross R.,Doets K.,2-1,2,2,2,1,Away,False
1140,4,2-2,,287,244,0,140,Cross R.,Doets K.,2-1,2,2,2,1,Away,False
1141,5,2-2,,228,244,59,0,Cross R.,Doets K.,2-1,2,2,2,1,Away,False
1142,6,2-2,,228,175,0,69,Cross R.,Doets K.,2-1,2,2,2,1,Away,False
1143,7,2-2,,132,175,96,0,Cross R.,Doets K.,2-1,2,2,2,1,Away,False
1144,8,2-2,,132,76,0,99,Cross R.,Doets K.,2-1,2,2,2,1,Away,False
1145,9,2-2,,48,76,84,0,Cross R.,Doets K.,2-1,2,2,2,1,Away,False
1146,0,3-2,,376,501,125,0,Cross R.,Doets K.,2-2,3,2,2,2,Home,True
1147,1,3-2,,376,401,0,100,Cross R.,Doets K.,2-2,3,2,2,2,Home,False
1148,2,3-2,,257,401,119,0,Cross R.,Doets K.,2-2,3,2,2,2,Home,False
1149,3,3-2,,257,301,0,100,Cross R.,Doets K.,2-2,3,2,2,2,Home,False
1150,4,3-2,,161,301,96,0,Cross R.,Doets K.,2-2,3,2,2,2,Home,False
1151,5,3-2,,161,161,0,140,Cross R.,Doets K.,2-2,3,2,2,2,Home,False
1152,6,3-2,,32,161,129,0,Cross R.,Doets K.,2-2,3,2,2,2,Home,False
1153,7,3-2,,32,122,0,39,Cross R.,Doets K.,2-2,3,2,2,2,Home,False
1154,8,3-2,,32,122,0,0,Cross R.,Doets K.,2-2,3,2,2,2,Home,False
1155,9,3-2,,32,36,0,86,Cross R.,Doets K.,2-2,3,2,2,2,Home,False
1156,0,3-3,,501,443,0,58,Cross R.,Doets K.,3-2,3,3,3,2,Away,True
1157,1,3-3,,361,443,140,0,Cross R.,Doets K.,3-2,3,3,3,2,Away,False
1158,2,3-3,,361,309,0,134,Cross R.,Doets K.,3-2,3,3,3,2,Away,False
1159,3,3-3,,265,309,96,0,Cross R.,Doets K.,3-2,3,3,3,2,Away,False
1160,4,3-3,,265,213,0,96,Cross R.,Doets K.,3-2,3,3,3,2,Away,False
1161,5,3-3,,170,213,95,0,Cross R.,Doets K.,3-2,3,3,3,2,Away,False
1162,6,3-3,,170,36,0,177,Cross R.,Doets K.,3-2,3,3,3,2,Away,False
1163,7,3-3,,70,36,100,0,Cross R.,Doets K.,3-2,3,3,3,2,Away,False
1164,0,3-4,VERLORENER ANWURF Home,441,501,60,0,Cross R.,Doets K.,3-3,3,4,3,3,Away,True
1165,1,3-4,VERLORENER ANWURF Home,441,421,0,80,Cross R.,Doets K.,3-3,3,4,3,3,Away,False
1166,2,3-4,VERLORENER ANWURF Home,341,421,100,0,Cross R.,Doets K.,3-3,3,4,3,3,Away,False
1167,3,3-4,VERLORENER ANWURF Home,341,321,0,100,Cross R.,Doets K.,3-3,3,4,3,3,Away,False
1168,4,3-4,VERLORENER ANWURF Home,284,321,57,0,Cross R.,Doets K.,3-3,3,4,3,3,Away,False
1169,5,3-4,VERLORENER ANWURF Home,284,141,0,180,Cross R.,Doets K.,3-3,3,4,3,3,Away,False
1170,6,3-4,VERLORENER ANWURF Home,227,141,57,0,Cross R.,Doets K.,3-3,3,4,3,3,Away,False
1171,7,3-4,VERLORENER ANWURF Home,227,76,0,65,Cross R.,Doets K.,3-3,3,4,3,3,Away,False
1172,8,3-4,VERLORENER ANWURF Home,87,76,140,0,Cross R.,Doets K.,3-2,3,4,3,2,Away,False
1173,0,3-5,,501,441,0,60,Cross R.,Doets K.,3-4,3,5,3,4,Away,True
